timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T07:33:28.6624327Z	2026-06-10T16:33:28.6624327+09:00	TouchNavScene	session_start	Overview			0.5000	0.5000	navigation=ScreenTouch; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_163328_660.tsv
2026-06-10T07:33:28.6716781Z	2026-06-10T16:33:28.6716781+09:00	TouchNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:33:29.3206815Z	2026-06-10T16:33:29.3206815+09:00	TouchNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:33:29.3232147Z	2026-06-10T16:33:29.3232147+09:00	TouchNavScene	mode_changed	Browsing			0.4884	0.5057	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:33:29.3242147Z	2026-06-10T16:33:29.3242147+09:00	TouchNavScene	candidate_changed	Browsing	4		0.4884	0.5057	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:33:30.5062730Z	2026-06-10T16:33:30.5062730+09:00	TouchNavScene	pose_tracking_lost	Browsing	4		0.1089	0.6910	position=0.1089; depth=0.6910
2026-06-10T07:33:30.5062730Z	2026-06-10T16:33:30.5062730+09:00	TouchNavScene	mode_changed	Overview	4		0.1089	0.6910	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T07:33:37.3571319Z	2026-06-10T16:33:37.3571319+09:00	TouchNavScene	pose_tracking_restored	Overview			0.1089	0.6910	position=0.1089; depth=0.6910
2026-06-10T07:33:37.3581424Z	2026-06-10T16:33:37.3581424+09:00	TouchNavScene	mode_changed	Browsing			0.1134	0.6937	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:33:37.3581424Z	2026-06-10T16:33:37.3581424+09:00	TouchNavScene	candidate_changed	Browsing	2		0.1134	0.6937	from=; to=2; reason=pose_restored; artifact_index=2; artifact_id=15; title=검파형 동기; 
2026-06-10T07:33:41.4836268Z	2026-06-10T16:33:41.4836268+09:00	TouchNavScene	touch_started	Browsing	2		0.2152	0.4786	left(x=0.000, y=0.000, rawX=0.320, rawY=0.568, visibility=0.089, touching=False) right(x=0.150, y=0.905, rawX=0.150, rawY=0.905, visibility=0.936, touching=True) touchX=0.150, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T07:33:41.4856780Z	2026-06-10T16:33:41.4856780+09:00	TouchNavScene	candidate_changed	Browsing	1		0.2152	0.4786	from=2; to=1; reason=touch_left; artifact_index=1; artifact_id=14; title=요령식 동검; touchX=0.150
2026-06-10T07:33:43.2928746Z	2026-06-10T16:33:43.2928746+09:00	TouchNavScene	touch_ended	Browsing	1		0.1892	0.4825	navigation=touch
