timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T06:57:39.3415000Z	2026-06-10T15:57:39.3415000+09:00	TouchNavScene	session_start	Overview			0.5000	0.5000	navigation=ScreenTouch; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_155739_340.tsv
2026-06-10T06:57:39.3506874Z	2026-06-10T15:57:39.3506874+09:00	TouchNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T06:57:43.8417462Z	2026-06-10T15:57:43.8417462+09:00	TouchNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T06:57:43.8422896Z	2026-06-10T15:57:43.8422896+09:00	TouchNavScene	mode_changed	Browsing			0.5007	0.5030	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T06:57:43.8432953Z	2026-06-10T15:57:43.8432953+09:00	TouchNavScene	candidate_changed	Browsing	4		0.5007	0.5030	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=16; title=청자 상감 잔과 잔받침; 
2026-06-10T06:57:56.4111434Z	2026-06-10T15:57:56.4111434+09:00	TouchNavScene	touch_started	Browsing	4		0.7654	0.3375	left(x=0.000, y=0.000, rawX=0.746, rawY=0.646, visibility=0.007, touching=False) right(x=0.900, y=0.871, rawX=0.941, rawY=0.919, visibility=0.904, touching=True) touchX=0.900, section=Right, touchLine=0.850, threshold=0.870
2026-06-10T06:57:56.4111434Z	2026-06-10T15:57:56.4111434+09:00	TouchNavScene	candidate_changed	Browsing	5		0.7654	0.3375	from=4; to=5; reason=touch_right; artifact_index=5; artifact_id=12; title=청자 상감 국화문 잔; touchX=0.900
2026-06-10T06:57:57.5784681Z	2026-06-10T15:57:57.5784681+09:00	TouchNavScene	touch_ended	Browsing	5		0.8000	0.3425	navigation=touch
2026-06-10T06:57:58.7586122Z	2026-06-10T15:57:58.7586122+09:00	TouchNavScene	touch_started	Browsing	5		0.7732	0.4064	left(x=0.000, y=0.000, rawX=0.772, rawY=0.570, visibility=0.206, touching=False) right(x=0.853, y=0.870, rawX=0.859, rawY=0.877, visibility=0.978, touching=True) touchX=0.853, section=Right, touchLine=0.850, threshold=0.870
2026-06-10T06:57:58.7586122Z	2026-06-10T15:57:58.7586122+09:00	TouchNavScene	candidate_changed	Browsing	6		0.7732	0.4064	from=5; to=6; reason=touch_right; artifact_index=6; artifact_id=9; title=나전 경함; touchX=0.853
2026-06-10T06:58:00.8863590Z	2026-06-10T15:58:00.8863590+09:00	TouchNavScene	touch_ended	Browsing	6		0.7072	0.3032	navigation=touch
