timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T06:55:03.2302278Z	2026-06-10T15:55:03.2302278+09:00	TouchNavScene	session_start	Overview			0.5000	0.5000	navigation=ScreenTouch; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_155503_229.tsv
2026-06-10T06:55:03.2400378Z	2026-06-10T15:55:03.2400378+09:00	TouchNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T06:55:13.0598729Z	2026-06-10T15:55:13.0598729+09:00	TouchNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T06:55:13.0609580Z	2026-06-10T15:55:13.0609580+09:00	TouchNavScene	mode_changed	Browsing			0.5002	0.5050	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T06:55:13.0609580Z	2026-06-10T15:55:13.0609580+09:00	TouchNavScene	candidate_changed	Browsing	4		0.5002	0.5050	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=7; title=점토불두; 
2026-06-10T06:55:14.8496101Z	2026-06-10T15:55:14.8496101+09:00	TouchNavScene	pose_tracking_lost	Browsing	4		0.5131	0.8497	position=0.5131; depth=0.8497
2026-06-10T06:55:14.8501269Z	2026-06-10T15:55:14.8501269+09:00	TouchNavScene	mode_changed	Overview	4		0.5131	0.8497	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T06:55:15.5779302Z	2026-06-10T15:55:15.5779302+09:00	TouchNavScene	pose_tracking_restored	Overview			0.5131	0.8497	position=0.5131; depth=0.8497
2026-06-10T06:55:15.5784559Z	2026-06-10T15:55:15.5784559+09:00	TouchNavScene	mode_changed	Browsing			0.5131	0.8496	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T06:55:15.5784559Z	2026-06-10T15:55:15.5784559+09:00	TouchNavScene	candidate_changed	Browsing	4		0.5131	0.8496	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=7; title=점토불두; 
2026-06-10T06:55:29.1358384Z	2026-06-10T15:55:29.1358384+09:00	TouchNavScene	pose_tracking_lost	Browsing	4		0.5107	0.8541	position=0.5107; depth=0.8541
2026-06-10T06:55:29.1368447Z	2026-06-10T15:55:29.1368447+09:00	TouchNavScene	mode_changed	Overview	4		0.5107	0.8541	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T06:55:29.1683424Z	2026-06-10T15:55:29.1683424+09:00	TouchNavScene	pose_tracking_restored	Overview			0.5107	0.8541	position=0.5107; depth=0.8541
2026-06-10T06:55:29.1693482Z	2026-06-10T15:55:29.1693482+09:00	TouchNavScene	mode_changed	Browsing			0.5107	0.8542	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T06:55:29.1693482Z	2026-06-10T15:55:29.1693482+09:00	TouchNavScene	candidate_changed	Browsing	4		0.5107	0.8542	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=7; title=점토불두; 
2026-06-10T06:55:36.0760689Z	2026-06-10T15:55:36.0760689+09:00	TouchNavScene	pose_tracking_lost	Browsing	4		0.8857	0.3916	position=0.8857; depth=0.3916
2026-06-10T06:55:36.0760689Z	2026-06-10T15:55:36.0760689+09:00	TouchNavScene	mode_changed	Overview	4		0.8857	0.3916	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T06:55:37.0358993Z	2026-06-10T15:55:37.0358993+09:00	TouchNavScene	pose_tracking_restored	Overview			0.8857	0.3916	position=0.8857; depth=0.3916
2026-06-10T06:55:37.0370621Z	2026-06-10T15:55:37.0370621+09:00	TouchNavScene	mode_changed	Browsing			0.8846	0.3921	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T06:55:37.0370621Z	2026-06-10T15:55:37.0370621+09:00	TouchNavScene	candidate_changed	Browsing	6		0.8846	0.3921	from=; to=6; reason=pose_restored; artifact_index=6; artifact_id=6; title=청자 상감 포류 수금문 매병; 
2026-06-10T06:55:57.1463602Z	2026-06-10T15:55:57.1463602+09:00	TouchNavScene	touch_started	Browsing	6		0.6185	0.3178	left(x=0.000, y=0.000, rawX=0.738, rawY=0.648, visibility=0.070, touching=False) right(x=0.747, y=0.870, rawX=0.782, rawY=0.891, visibility=0.947, touching=True) touchX=0.747, section=Right, touchLine=0.850, threshold=0.870
2026-06-10T06:55:57.1468685Z	2026-06-10T15:55:57.1468685+09:00	TouchNavScene	candidate_changed	Browsing	7		0.6185	0.3178	from=6; to=7; reason=touch_right; artifact_index=7; artifact_id=13; title=방패형 동기; touchX=0.747
2026-06-10T06:55:59.6352394Z	2026-06-10T15:55:59.6352394+09:00	TouchNavScene	touch_ended	Browsing	7		0.7849	0.3144	navigation=touch
2026-06-10T06:56:03.9087386Z	2026-06-10T15:56:03.9087386+09:00	TouchNavScene	touch_started	Browsing	7		0.2313	0.2458	left(x=0.000, y=0.000, rawX=0.281, rawY=0.756, visibility=0.165, touching=False) right(x=0.088, y=0.942, rawX=0.088, rawY=0.942, visibility=0.910, touching=True) touchX=0.088, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T06:56:03.9097539Z	2026-06-10T15:56:03.9097539+09:00	TouchNavScene	candidate_changed	Browsing	6		0.2313	0.2458	from=7; to=6; reason=touch_left; artifact_index=6; artifact_id=6; title=청자 상감 포류 수금문 매병; touchX=0.088
2026-06-10T06:56:04.0480379Z	2026-06-10T15:56:04.0480379+09:00	TouchNavScene	touch_ended	Browsing	6		0.2233	0.2466	navigation=touch
2026-06-10T06:56:06.5010529Z	2026-06-10T15:56:06.5010529+09:00	TouchNavScene	touch_started	Browsing	6		0.2136	0.2445	left(x=0.278, y=0.756, rawX=0.278, rawY=0.756, visibility=0.371, touching=False) right(x=0.076, y=0.941, rawX=0.076, rawY=0.941, visibility=0.939, touching=True) touchX=0.076, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T06:56:06.5020622Z	2026-06-10T15:56:06.5020622+09:00	TouchNavScene	candidate_changed	Browsing	5		0.2136	0.2445	from=6; to=5; reason=touch_left; artifact_index=5; artifact_id=11; title=호우총 청동 그릇; touchX=0.076
2026-06-10T06:56:06.9694037Z	2026-06-10T15:56:06.9694037+09:00	TouchNavScene	touch_ended	Browsing	5		0.2047	0.2496	navigation=touch
2026-06-10T06:56:07.3384403Z	2026-06-10T15:56:07.3384403+09:00	TouchNavScene	touch_started	Browsing	5		0.2102	0.2468	left(x=0.278, y=0.753, rawX=0.278, rawY=0.753, visibility=0.570, touching=False) right(x=0.077, y=0.940, rawX=0.077, rawY=0.940, visibility=0.917, touching=True) touchX=0.077, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T06:56:07.3394496Z	2026-06-10T15:56:07.3394496+09:00	TouchNavScene	candidate_changed	Browsing	4		0.2102	0.2468	from=5; to=4; reason=touch_left; artifact_index=4; artifact_id=7; title=점토불두; touchX=0.077
2026-06-10T06:56:07.6632018Z	2026-06-10T15:56:07.6632018+09:00	TouchNavScene	touch_ended	Browsing	4		0.2022	0.2503	navigation=touch
2026-06-10T06:56:08.3164353Z	2026-06-10T15:56:08.3164353+09:00	TouchNavScene	touch_started	Browsing	4		0.2158	0.2434	left(x=0.000, y=0.000, rawX=0.277, rawY=0.754, visibility=0.055, touching=False) right(x=0.101, y=0.929, rawX=0.101, rawY=0.929, visibility=0.479, touching=True) touchX=0.101, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T06:56:08.3179618Z	2026-06-10T15:56:08.3179618+09:00	TouchNavScene	candidate_changed	Browsing	3		0.2158	0.2434	from=4; to=3; reason=touch_left; artifact_index=3; artifact_id=15; title=검파형 동기; touchX=0.101
2026-06-10T06:56:09.6076610Z	2026-06-10T15:56:09.6076610+09:00	TouchNavScene	touch_ended	Browsing	3		0.2031	0.2425	navigation=touch
2026-06-10T06:56:10.0851130Z	2026-06-10T15:56:10.0851130+09:00	TouchNavScene	touch_started	Browsing	3		0.2167	0.2391	left(x=0.285, y=0.765, rawX=0.282, rawY=0.768, visibility=0.746, touching=False) right(x=0.193, y=0.870, rawX=0.090, rawY=0.937, visibility=0.961, touching=True) touchX=0.193, section=Left, touchLine=0.850, threshold=0.870
2026-06-10T06:56:10.0865413Z	2026-06-10T15:56:10.0865413+09:00	TouchNavScene	candidate_changed	Browsing	2		0.2167	0.2391	from=3; to=2; reason=touch_left; artifact_index=2; artifact_id=18; title=청동투구; touchX=0.193
2026-06-10T06:56:11.0457303Z	2026-06-10T15:56:11.0457303+09:00	TouchNavScene	touch_ended	Browsing	2		0.2023	0.2471	navigation=touch
2026-06-10T06:56:11.2303806Z	2026-06-10T15:56:11.2303806+09:00	TouchNavScene	touch_started	Browsing	2		0.2101	0.2451	left(x=0.282, y=0.760, rawX=0.281, rawY=0.761, visibility=0.674, touching=False) right(x=0.080, y=0.939, rawX=0.080, rawY=0.939, visibility=0.942, touching=True) touchX=0.080, section=Left, touchLine=0.850, threshold=0.870
