timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T05:54:32.5774839Z	2026-06-10T14:54:32.5774839+09:00	MoveNavScene	session_start	Overview			0.5000	0.5000	navigation=MoveDistance; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_145432_576.tsv
2026-06-10T05:54:32.5861133Z	2026-06-10T14:54:32.5861133+09:00	MoveNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T05:54:45.4467328Z	2026-06-10T14:54:45.4467328+09:00	MoveNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T05:54:45.4482379Z	2026-06-10T14:54:45.4482379+09:00	MoveNavScene	mode_changed	Browsing			0.5010	0.4957	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T05:54:45.4497595Z	2026-06-10T14:54:45.4497595+09:00	MoveNavScene	candidate_changed	Browsing	4		0.5010	0.4957	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=17; title=빗살무늬토기; 
2026-06-10T05:54:45.6573237Z	2026-06-10T14:54:45.6573237+09:00	MoveNavScene	candidate_changed	Browsing	5		0.5835	0.1589	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=9; title=나전 경함; 
2026-06-10T05:54:53.1178395Z	2026-06-10T14:54:53.1178395+09:00	MoveNavScene	candidate_changed	Browsing	6		0.7507	0.5467	from=5; to=6; reason=move_position; artifact_index=6; artifact_id=11; title=호우총 청동 그릇; 
2026-06-10T05:54:55.6228481Z	2026-06-10T14:54:55.6228481+09:00	MoveNavScene	touch_started	Browsing	6		0.8167	0.5946	left(x=0.856, y=0.641, rawX=0.856, rawY=0.641, visibility=0.466, touching=False) right(x=0.762, y=0.870, rawX=0.762, rawY=0.870, visibility=0.991, touching=True) touchX=0.762, section=Right, touchLine=0.850, threshold=0.870
2026-06-10T05:54:55.6228481Z	2026-06-10T14:54:55.6228481+09:00	MoveNavScene	selection_confirmed	Browsing	6	6	0.8167	0.5946	artifact_index=6; artifact_id=11; title=호우총 청동 그릇; navigation=move
2026-06-10T05:54:55.6240892Z	2026-06-10T14:54:55.6240892+09:00	MoveNavScene	mode_changed	TouchConfirmed	6	6	0.8167	0.5946	from=Browsing; to=TouchConfirmed; reason=move_touch_confirmed; artifact_index=6; artifact_id=11; title=호우총 청동 그릇
2026-06-10T05:54:56.0770741Z	2026-06-10T14:54:56.0770741+09:00	MoveNavScene	mode_changed	Detail	6	6	0.7807	0.6270	from=TouchConfirmed; to=Detail; reason=touch_confirmation_complete; artifact_index=6; artifact_id=11; title=호우총 청동 그릇
2026-06-10T05:54:56.0775787Z	2026-06-10T14:54:56.0775787+09:00	MoveNavScene	detail_entered	Detail	6	6	0.7807	0.6270	artifact_index=6; artifact_id=11; title=호우총 청동 그릇; navigation=move
2026-06-10T05:54:56.2689667Z	2026-06-10T14:54:56.2689667+09:00	MoveNavScene	touch_ended	Detail	6	6	0.7779	0.6305	navigation=move
2026-06-10T05:54:58.8173521Z	2026-06-10T14:54:58.8173521+09:00	MoveNavScene	candidate_changed	Detail	7	6	0.9169	0.5513	from=6; to=7; reason=move_position; artifact_index=7; artifact_id=4; title=금동 반가사유상; 
