timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T05:56:19.7876038Z	2026-06-10T14:56:19.7876038+09:00	MoveNavScene	session_start	Overview			0.5000	0.5000	navigation=MoveDistance; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_145619_786.tsv
2026-06-10T05:56:19.7947762Z	2026-06-10T14:56:19.7947762+09:00	MoveNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T05:56:24.3290815Z	2026-06-10T14:56:24.3290815+09:00	MoveNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T05:56:24.3300821Z	2026-06-10T14:56:24.3300821+09:00	MoveNavScene	mode_changed	Browsing			0.5015	0.4942	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T05:56:24.3300821Z	2026-06-10T14:56:24.3300821+09:00	MoveNavScene	candidate_changed	Browsing	4		0.5015	0.4942	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=1; title=금동 반가 사유상; 
2026-06-10T05:56:24.5241198Z	2026-06-10T14:56:24.5241198+09:00	MoveNavScene	candidate_changed	Browsing	5		0.5835	0.1788	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=11; title=호우총 청동 그릇; 
2026-06-10T05:56:25.1574559Z	2026-06-10T14:56:25.1574559+09:00	MoveNavScene	candidate_changed	Browsing	4		0.5829	0.1749	from=5; to=4; reason=move_position; artifact_index=4; artifact_id=1; title=금동 반가 사유상; 
2026-06-10T05:56:26.8103588Z	2026-06-10T14:56:26.8103588+09:00	MoveNavScene	candidate_changed	Browsing	3		0.4163	0.4335	from=4; to=3; reason=move_position; artifact_index=3; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T05:56:28.8940090Z	2026-06-10T14:56:28.8940090+09:00	MoveNavScene	candidate_changed	Browsing	2		0.2494	0.5442	from=3; to=2; reason=move_position; artifact_index=2; artifact_id=18; title=청동투구; 
2026-06-10T05:56:30.7622489Z	2026-06-10T14:56:30.7622489+09:00	MoveNavScene	candidate_changed	Browsing	3		0.2500	0.5768	from=2; to=3; reason=move_position; artifact_index=3; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T05:56:31.0032323Z	2026-06-10T14:56:31.0032323+09:00	MoveNavScene	touch_started	Browsing	3		0.2877	0.6272	left(x=0.361, y=0.872, rawX=0.361, rawY=0.872, visibility=1.000, touching=True) right(x=0.239, y=0.683, rawX=0.239, rawY=0.683, visibility=0.976, touching=False) touchX=0.361, section=Center, touchLine=0.850, threshold=0.870
2026-06-10T05:56:31.0037374Z	2026-06-10T14:56:31.0037374+09:00	MoveNavScene	selection_confirmed	Browsing	3	3	0.2877	0.6272	artifact_index=3; artifact_id=3; title=청자 오리 모양 연적; navigation=move
2026-06-10T05:56:31.0037374Z	2026-06-10T14:56:31.0037374+09:00	MoveNavScene	mode_changed	TouchConfirmed	3	3	0.2877	0.6272	from=Browsing; to=TouchConfirmed; reason=move_touch_confirmed; artifact_index=3; artifact_id=3; title=청자 오리 모양 연적
2026-06-10T05:56:31.4532938Z	2026-06-10T14:56:31.4532938+09:00	MoveNavScene	mode_changed	Detail	3	3	0.3134	0.6471	from=TouchConfirmed; to=Detail; reason=touch_confirmation_complete; artifact_index=3; artifact_id=3; title=청자 오리 모양 연적
