timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T07:27:49.0569824Z	2026-06-10T16:27:49.0569824+09:00	MoveNavScene	session_start	Overview			0.5000	0.5000	navigation=MoveDistance; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_162749_055.tsv
2026-06-10T07:27:49.0665509Z	2026-06-10T16:27:49.0665509+09:00	MoveNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:27:54.5264005Z	2026-06-10T16:27:54.5264005+09:00	MoveNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:27:54.5294177Z	2026-06-10T16:27:54.5294177+09:00	MoveNavScene	mode_changed	Browsing			0.4910	0.4971	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:27:54.5294177Z	2026-06-10T16:27:54.5294177+09:00	MoveNavScene	candidate_changed	Browsing	4		0.4910	0.4971	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=9; title=나전 경함; 
2026-06-10T07:27:54.5515450Z	2026-06-10T16:27:54.5515450+09:00	MoveNavScene	candidate_changed	Browsing	3		0.4080	0.4699	from=4; to=3; reason=move_position; artifact_index=3; artifact_id=2; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 받침; 
2026-06-10T07:27:54.6118868Z	2026-06-10T16:27:54.6118868+09:00	MoveNavScene	candidate_changed	Browsing	2		0.2485	0.4179	from=3; to=2; reason=move_position; artifact_index=2; artifact_id=18; title=청동투구; 
2026-06-10T07:27:54.7527605Z	2026-06-10T16:27:54.7527605+09:00	MoveNavScene	candidate_changed	Browsing	1		0.0811	0.3634	from=2; to=1; reason=move_position; artifact_index=1; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:27:55.7874469Z	2026-06-10T16:27:55.7874469+09:00	MoveNavScene	pose_tracking_lost	Browsing	1		0.0000	0.3519	position=0.0000; depth=0.3519
2026-06-10T07:27:55.7874469Z	2026-06-10T16:27:55.7874469+09:00	MoveNavScene	mode_changed	Overview	1		0.0000	0.3519	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T07:27:58.8073463Z	2026-06-10T16:27:58.8073463+09:00	MoveNavScene	pose_tracking_restored	Overview			0.0000	0.3519	position=0.0000; depth=0.3519
2026-06-10T07:27:58.8083569Z	2026-06-10T16:27:58.8083569+09:00	MoveNavScene	mode_changed	Browsing			0.0045	0.3487	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:27:58.8083569Z	2026-06-10T16:27:58.8083569+09:00	MoveNavScene	candidate_changed	Browsing	1		0.0045	0.3487	from=; to=1; reason=pose_restored; artifact_index=1; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:27:58.8386107Z	2026-06-10T16:27:58.8386107+09:00	MoveNavScene	candidate_changed	Browsing	2		0.0868	0.2908	from=1; to=2; reason=move_position; artifact_index=2; artifact_id=18; title=청동투구; 
2026-06-10T07:27:58.9456788Z	2026-06-10T16:27:58.9456788+09:00	MoveNavScene	candidate_changed	Browsing	3		0.2500	0.1768	from=2; to=3; reason=move_position; artifact_index=3; artifact_id=2; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 받침; 
2026-06-10T07:28:00.9436099Z	2026-06-10T16:28:00.9436099+09:00	MoveNavScene	candidate_changed	Browsing	4		0.4167	0.3592	from=3; to=4; reason=move_position; artifact_index=4; artifact_id=9; title=나전 경함; 
2026-06-10T07:28:01.8804691Z	2026-06-10T16:28:01.8804691+09:00	MoveNavScene	candidate_changed	Browsing	5		0.5834	0.3971	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:28:02.7458225Z	2026-06-10T16:28:02.7458225+09:00	MoveNavScene	candidate_changed	Browsing	6		0.7502	0.3831	from=5; to=6; reason=move_position; artifact_index=6; artifact_id=14; title=요령식 동검; 
2026-06-10T07:28:04.7326747Z	2026-06-10T16:28:04.7326747+09:00	MoveNavScene	candidate_changed	Browsing	5		0.7500	0.3816	from=6; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:28:09.0814984Z	2026-06-10T16:28:09.0814984+09:00	MoveNavScene	touch_started	Browsing	5		0.6429	0.5622	left(x=0.000, y=0.000, rawX=0.701, rawY=0.500, visibility=0.011, touching=False) right(x=0.656, y=0.872, rawX=0.666, rawY=0.908, visibility=0.806, touching=True) touchX=0.656, section=Center, touchLine=0.850, threshold=0.870
2026-06-10T07:28:09.0825046Z	2026-06-10T16:28:09.0825046+09:00	MoveNavScene	selection_confirmed	Browsing	5	5	0.6429	0.5622	artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; navigation=move
2026-06-10T07:28:09.0836650Z	2026-06-10T16:28:09.0836650+09:00	MoveNavScene	mode_changed	TouchConfirmed	5	5	0.6429	0.5622	from=Browsing; to=TouchConfirmed; reason=move_touch_confirmed; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적
2026-06-10T07:28:09.5335425Z	2026-06-10T16:28:09.5335425+09:00	MoveNavScene	mode_changed	Detail	5	5	0.6512	0.6101	from=TouchConfirmed; to=Detail; reason=touch_confirmation_complete; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적
2026-06-10T07:28:09.5345433Z	2026-06-10T16:28:09.5345433+09:00	MoveNavScene	detail_entered	Detail	5	5	0.6512	0.6101	artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; navigation=move
2026-06-10T07:28:09.5686616Z	2026-06-10T16:28:09.5686616+09:00	MoveNavScene	touch_ended	Detail	5	5	0.6511	0.6104	navigation=move
2026-06-10T07:28:11.8449414Z	2026-06-10T16:28:11.8449414+09:00	MoveNavScene	candidate_changed	Detail	6	5	0.7500	0.5625	from=5; to=6; reason=move_position; artifact_index=6; artifact_id=14; title=요령식 동검; 
2026-06-10T07:28:12.2079538Z	2026-06-10T16:28:12.2079538+09:00	MoveNavScene	candidate_changed	Detail	5	5	0.7500	0.5603	from=6; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:28:12.3036265Z	2026-06-10T16:28:12.3036265+09:00	MoveNavScene	space_pressed	Detail	5	5	0.7484	0.5591	navigation=MoveDistance; candidate=artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; selected=artifact_index=5; artifact_id=3; title=청자 오리 모양 연적
2026-06-10T07:28:12.6401864Z	2026-06-10T16:28:12.6401864+09:00	MoveNavScene	candidate_changed	Detail	6	5	0.7500	0.5401	from=5; to=6; reason=move_position; artifact_index=6; artifact_id=14; title=요령식 동검; 
2026-06-10T07:28:13.7021438Z	2026-06-10T16:28:13.7021438+09:00	MoveNavScene	candidate_changed	Detail	5	5	0.7500	0.5216	from=6; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
