timestamp_utc	timestamp_local	scene	event	mode	candidate_index	selected_index	position	depth	details
2026-06-10T07:58:35.8065025Z	2026-06-10T16:58:35.8065025+09:00	MoveNavScene	session_start	Overview			0.5000	0.5000	navigation=MoveDistance; log_path=C:/Users/jiny1/AppData/LocalLow/DefaultCompany/GCT555_Client\UserEventLogs\user_events_20260610_165835_805.tsv
2026-06-10T07:58:35.8160903Z	2026-06-10T16:58:35.8160903+09:00	MoveNavScene	pose_tracking_lost	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:58:36.5995118Z	2026-06-10T16:58:36.5995118+09:00	MoveNavScene	pose_tracking_restored	Overview			0.5000	0.5000	position=0.5000; depth=0.5000
2026-06-10T07:58:36.6010284Z	2026-06-10T16:58:36.6010284+09:00	MoveNavScene	mode_changed	Browsing			0.4855	0.4950	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:58:36.6020349Z	2026-06-10T16:58:36.6020349+09:00	MoveNavScene	candidate_changed	Browsing	4		0.4855	0.4950	from=; to=4; reason=pose_restored; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:58:36.6186288Z	2026-06-10T16:58:36.6186288+09:00	MoveNavScene	candidate_changed	Browsing	3		0.4126	0.4700	from=4; to=3; reason=move_position; artifact_index=3; artifact_id=1; title=금동 반가 사유상; 
2026-06-10T07:58:36.6819470Z	2026-06-10T16:58:36.6819470+09:00	MoveNavScene	candidate_changed	Browsing	2		0.2499	0.4142	from=3; to=2; reason=move_position; artifact_index=2; artifact_id=10; title=화각필통; 
2026-06-10T07:58:36.8210996Z	2026-06-10T16:58:36.8210996+09:00	MoveNavScene	candidate_changed	Browsing	1		0.0824	0.3568	from=2; to=1; reason=move_position; artifact_index=1; artifact_id=16; title=청자 상감 잔과 잔받침; 
2026-06-10T07:58:37.9242322Z	2026-06-10T16:58:37.9242322+09:00	MoveNavScene	pose_tracking_lost	Browsing	1		0.0000	0.3285	position=0.0000; depth=0.3285
2026-06-10T07:58:37.9257518Z	2026-06-10T16:58:37.9257518+09:00	MoveNavScene	mode_changed	Overview	1		0.0000	0.3285	from=Browsing; to=Overview; reason=pose_lost; 
2026-06-10T07:58:41.7437105Z	2026-06-10T16:58:41.7437105+09:00	MoveNavScene	pose_tracking_restored	Overview			0.0000	0.3285	position=0.0000; depth=0.3285
2026-06-10T07:58:41.7442351Z	2026-06-10T16:58:41.7442351+09:00	MoveNavScene	mode_changed	Browsing			0.0059	0.3269	from=Overview; to=Browsing; reason=pose_restored; 
2026-06-10T07:58:41.7452419Z	2026-06-10T16:58:41.7452419+09:00	MoveNavScene	candidate_changed	Browsing	1		0.0059	0.3269	from=; to=1; reason=pose_restored; artifact_index=1; artifact_id=16; title=청자 상감 잔과 잔받침; 
2026-06-10T07:58:41.7565798Z	2026-06-10T16:58:41.7565798+09:00	MoveNavScene	candidate_changed	Browsing	2		0.0837	0.3050	from=1; to=2; reason=move_position; artifact_index=2; artifact_id=10; title=화각필통; 
2026-06-10T07:58:41.7899836Z	2026-06-10T16:58:41.7899836+09:00	MoveNavScene	candidate_changed	Browsing	3		0.2543	0.2570	from=2; to=3; reason=move_position; artifact_index=3; artifact_id=1; title=금동 반가 사유상; 
2026-06-10T07:58:41.8340890Z	2026-06-10T16:58:41.8340890+09:00	MoveNavScene	candidate_changed	Browsing	4		0.4191	0.2106	from=3; to=4; reason=move_position; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:58:41.9031542Z	2026-06-10T16:58:41.9031542+09:00	MoveNavScene	candidate_changed	Browsing	5		0.5852	0.1655	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:58:42.0353262Z	2026-06-10T16:58:42.0353262+09:00	MoveNavScene	candidate_changed	Browsing	6		0.7509	0.1389	from=5; to=6; reason=move_position; artifact_index=6; artifact_id=13; title=방패형 동기; 
2026-06-10T07:58:42.6930544Z	2026-06-10T16:58:42.6930544+09:00	MoveNavScene	candidate_changed	Browsing	7		0.9168	0.2234	from=6; to=7; reason=move_position; artifact_index=7; artifact_id=6; title=청자 상감 포류 수금문 매병; 
2026-06-10T07:58:47.8379097Z	2026-06-10T16:58:47.8379097+09:00	MoveNavScene	candidate_changed	Browsing	6		0.9165	0.3862	from=7; to=6; reason=move_position; artifact_index=6; artifact_id=13; title=방패형 동기; 
2026-06-10T07:58:48.6040630Z	2026-06-10T16:58:48.6040630+09:00	MoveNavScene	candidate_changed	Browsing	5		0.7497	0.3658	from=6; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:58:49.2361385Z	2026-06-10T16:58:49.2361385+09:00	MoveNavScene	candidate_changed	Browsing	4		0.5833	0.3622	from=5; to=4; reason=move_position; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:58:50.2116228Z	2026-06-10T16:58:50.2116228+09:00	MoveNavScene	candidate_changed	Browsing	3		0.4165	0.3809	from=4; to=3; reason=move_position; artifact_index=3; artifact_id=1; title=금동 반가 사유상; 
2026-06-10T07:58:52.7841807Z	2026-06-10T16:58:52.7841807+09:00	MoveNavScene	touch_started	Browsing	3		0.4113	0.6278	left(x=0.525, y=0.871, rawX=0.536, rawY=0.905, visibility=1.000, touching=True) right(x=0.360, y=0.675, rawX=0.372, rawY=0.681, visibility=1.000, touching=False) touchX=0.525, section=Center, touchLine=0.850, threshold=0.870
2026-06-10T07:58:52.7851868Z	2026-06-10T16:58:52.7851868+09:00	MoveNavScene	selection_confirmed	Browsing	3	3	0.4113	0.6278	artifact_index=3; artifact_id=1; title=금동 반가 사유상; navigation=move
2026-06-10T07:58:52.7851868Z	2026-06-10T16:58:52.7851868+09:00	MoveNavScene	mode_changed	TouchConfirmed	3	3	0.4113	0.6278	from=Browsing; to=TouchConfirmed; reason=move_touch_confirmed; artifact_index=3; artifact_id=1; title=금동 반가 사유상
2026-06-10T07:58:52.8254221Z	2026-06-10T16:58:52.8254221+09:00	MoveNavScene	candidate_changed	TouchConfirmed	4	3	0.4167	0.6357	from=3; to=4; reason=move_position; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:58:53.2336801Z	2026-06-10T16:58:53.2336801+09:00	MoveNavScene	mode_changed	Detail	4	3	0.4421	0.6767	from=TouchConfirmed; to=Detail; reason=touch_confirmation_complete; artifact_index=3; artifact_id=1; title=금동 반가 사유상
2026-06-10T07:58:53.2336801Z	2026-06-10T16:58:53.2336801+09:00	MoveNavScene	detail_entered	Detail	4	3	0.4421	0.6767	artifact_index=3; artifact_id=1; title=금동 반가 사유상; navigation=move
2026-06-10T07:58:54.6546729Z	2026-06-10T16:58:54.6546729+09:00	MoveNavScene	touch_ended	Detail	4	3	0.4380	0.6712	navigation=move
2026-06-10T07:58:57.5813273Z	2026-06-10T16:58:57.5813273+09:00	MoveNavScene	candidate_changed	Detail	5	3	0.5833	0.3873	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:58:58.0021171Z	2026-06-10T16:58:58.0021171+09:00	MoveNavScene	space_pressed	Detail	5	3	0.5834	0.3676	navigation=MoveDistance; candidate=artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; selected=artifact_index=3; artifact_id=1; title=금동 반가 사유상
2026-06-10T07:58:58.0091244Z	2026-06-10T16:58:58.0091244+09:00	MoveNavScene	candidate_changed	Detail	4	3	0.5833	0.3672	from=5; to=4; reason=move_position; artifact_index=4; artifact_id=8; title=청자 상감 동화 포도 동자 무늬 조롱박 모양 주전자; 
2026-06-10T07:58:58.3731690Z	2026-06-10T16:58:58.3731690+09:00	MoveNavScene	candidate_changed	Detail	5	3	0.5833	0.3468	from=4; to=5; reason=move_position; artifact_index=5; artifact_id=3; title=청자 오리 모양 연적; 
2026-06-10T07:59:00.3235954Z	2026-06-10T16:59:00.3235954+09:00	MoveNavScene	touch_started	Detail	5	3	0.6328	0.5890	left(x=0.696, y=0.870, rawX=0.698, rawY=0.884, visibility=1.000, touching=True) right(x=0.561, y=0.601, rawX=0.564, rawY=0.601, visibility=0.998, touching=False) touchX=0.696, section=Right, touchLine=0.850, threshold=0.870
2026-06-10T07:59:00.3251030Z	2026-06-10T16:59:00.3251030+09:00	MoveNavScene	mode_changed	Browsing	5	3	0.6328	0.5890	from=Detail; to=Browsing; reason=detail_touch_exit; navigation=move; artifact_index=3; artifact_id=1; title=금동 반가 사유상
